video_id,date,views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category,device,country,ad_revenue_usd
vid_360,2025-03-20 10:50:40.993199,9972,380.0,422.0,28381.650518830196,12.75824935643795,415890,Lifestyle,TV,AU,199.54859982134892
vid_2945,2024-09-22 10:50:40.993199,10013,1846.0,412.0,,10.344179433716551,193494,Gaming,TV,US,344.7448938851997
vid_3492,2024-11-15 10:50:40.993199,10315,1978.0,312.0,48434.292849900914,19.86797452227054,22259,Entertainment,TV,UK,321.4494425725628
vid_2614,2024-06-14 10:50:40.993199,9991,1925.0,78.0,41738.1088454033,20.66997412301148,240997,Gaming,Mobile,DE,283.2591067198788
vid_848,2024-12-09 10:50:40.993199,10157,537.0,386.0,36603.1652138783,22.632259381797816,862525,Lifestyle,Desktop,IN,241.35281652589623
vid_4270,2024-09-09 10:50:40.993199,9988,1652.0,429.0,27996.15846604507,11.735427274023236,785057,Education,Tablet,AU,219.79717365399995
vid_208,2025-03-05 10:50:40.993199,9976,1804.0,57.0,15328.456631699288,26.295912417735835,536288,Tech,Mobile,UK,156.23109916174536
vid_4047,2024-08-27 10:50:40.993199,9926,1607.0,61.0,20274.27003750761,17.160126354142797,622672,Tech,TV,CA,175.97063428247867
vid_826,2025-04-25 10:50:40.993199,10064,892.0,,46813.13584669426,26.234303705749536,847485,Education,Mobile,AU,295.139405574612
vid_3241,2025-05-25 10:50:40.993199,9994,1890.0,86.0,30054.05950424298,16.78652449121451,592274,Music,Tablet,CA,227.7258118904254
vid_4311,2025-02-04 10:50:40.993199,9885,1853.0,325.0,43484.90032380744,8.060151274611474,797251,Tech,Desktop,US,293.9499024590334
vid_3476,2024-11-10 10:50:40.993199,10011,1515.0,220.0,48198.37014538538,5.567850874399581,196422,Gaming,TV,UK,309.2142365621081
vid_4057,2025-02-26 10:50:40.993199,10155,415.0,289.0,49220.98125414215,22.429599136944574,972973,Education,Desktop,DE,297.06550950360514
vid_4442,2024-12-27 10:50:40.993199,10086,283.0,132.0,36661.45388551993,13.943281301268996,30595,Entertainment,TV,AU,232.52650767884856
vid_4499,2025-01-20 10:50:40.993199,10122,965.0,422.0,54039.207508634754,27.49960489010278,679728,Entertainment,Tablet,DE,331.34822773627724
vid_2078,2024-09-05 10:50:40.993199,10151,877.0,490.0,50498.52092778261,29.18531639838897,787040,Gaming,Tablet,CA,314.46288887389954
vid_3399,2024-07-18 10:50:40.993199,9972,507.0,120.0,43472.99748179083,15.090241371315932,175425,Education,Tablet,DE,267.6895068746567
vid_2863,2024-09-14 10:50:40.993199,10064,1964.0,285.0,57650.3609474737,29.911481554913177,29924,Lifestyle,Desktop,US,362.88643434664726
vid_4733,2024-08-08 10:50:40.993199,10254,1045.0,477.0,21948.1163208145,12.106329458500015,162646,Lifestyle,Desktop,AU,183.06169778531685
vid_4512,2025-01-22 10:50:40.993199,9967,,222.0,29586.323113240924,6.71239710581698,282927,Tech,Mobile,UK,210.65041046081075
vid_861,2025-04-05 10:50:40.993199,10080,1282.0,352.0,48058.22909227492,22.885968780314485,135143,Music,Tablet,AU,307.1771311045776
vid_1177,2024-08-16 10:50:40.993199,10070,967.0,83.0,39034.331323056336,6.0302798442969685,598790,Music,Tablet,AU,254.54412543732036
vid_4705,2024-06-16 10:50:40.993199,9996,1807.0,206.0,18646.60537050189,13.575668405997126,925945,Education,Tablet,CA,174.59131518869302
vid_3295,2024-10-28 10:50:40.993199,9939,305.0,53.0,16888.09645663289,24.81143229213685,873860,Entertainment,Tablet,UK,137.55870172662682
vid_2642,2024-08-01 10:50:40.993199,9892,1923.0,63.0,51319.614965135646,6.129059095486367,448255,Education,Tablet,CA,327.62344528326577
vid_3349,2024-08-17 10:50:40.993199,10006,1751.0,137.0,54240.02125433745,27.15857389822065,78403,Gaming,Tablet,US,340.3014292121511
vid_1017,2024-09-24 10:50:40.993199,10087,499.0,481.0,17271.79294698309,3.537252030187006,345557,Entertainment,Mobile,UK,150.82932381399823
vid_1042,2024-12-31 10:50:40.993199,10032,718.0,60.0,19318.44388187242,3.0104165428204297,393038,Gaming,TV,IN,156.7199158899633
vid_665,2024-10-15 10:50:40.993199,9931,528.0,360.0,56041.21272427934,23.476478971848955,496091,Tech,Desktop,AU,331.2150788934621
vid_2742,2024-10-25 10:50:40.993199,9951,1051.0,364.0,30165.641177919537,10.531946252898788,215987,Tech,Tablet,IN,218.38571613625257
vid_3299,2024-08-20 10:50:40.993199,10005,1998.0,,18787.075369253394,25.3804768301827,267861,Gaming,Desktop,UK,179.8551079042267
vid_4972,2025-04-16 10:50:40.993199,9914,1254.0,307.0,25400.57697737648,24.78020724365232,74435,Gaming,Desktop,US,198.2372198415685
vid_3240,2025-05-14 10:50:40.993199,9979,1540.0,241.0,42758.56324892741,15.727055266786104,294340,Lifestyle,Mobile,UK,284.19195848920936
vid_2032,2024-10-09 10:50:40.993199,10200,968.0,385.0,28932.530738321828,28.007954174129157,215209,Music,Desktop,IN,212.8039449942866
vid_795,2024-10-08 10:50:40.993199,10007,,493.0,47372.60976230804,26.119248455350583,735449,Education,Tablet,CA,310.5940227073412
vid_1739,2025-03-28 10:50:40.993199,9997,,275.0,38246.47993688961,23.69299101948553,92145,Education,TV,AU,242.7494794495652
vid_366,2024-10-29 10:50:40.993199,10104,712.0,443.0,31258.75650154552,9.283715670220628,521866,Music,TV,US,219.86772586845623
vid_4921,2024-08-15 10:50:40.993199,9961,871.0,201.0,39423.57719015168,29.200393748167706,905350,Tech,Desktop,CA,256.189427876074
vid_1711,2025-01-27 10:50:40.993199,9925,283.0,407.0,37252.0996385551,12.154595975131752,508357,Education,Tablet,US,239.1987767579951
vid_1159,2025-01-12 10:50:40.993199,9991,209.0,409.0,23474.86557771306,7.305506488705825,737375,Music,Mobile,IN,173.35191179205444
vid_3200,2025-02-03 10:50:40.993199,9898,522.0,224.0,30877.89134794181,26.114248663757834,424254,Entertainment,Desktop,US,209.9691554616969
vid_1563,2024-12-27 10:50:40.993199,10190,565.0,488.0,19259.65581806162,16.225516330588277,271417,Tech,Mobile,US,161.99252144429406
vid_3261,2024-11-30 10:50:40.993199,10000,1063.0,477.0,,13.95767931601134,621031,Entertainment,Tablet,DE,324.3355649788544
vid_2053,2024-09-07 10:50:40.993199,10030,576.0,298.0,24380.14928727569,5.0599358505326855,992870,Tech,Mobile,IN,182.223071655384
vid_3286,2025-01-21 10:50:40.993199,10101,1404.0,347.0,16725.416224628054,12.237456356298615,862997,Education,Mobile,US,161.5778053814719
vid_1325,2024-06-16 10:50:40.993199,9944,1665.0,118.0,42497.19511342242,24.71051502269624,89096,Music,Desktop,US,282.8117400375565
vid_2530,2024-09-17 10:50:40.993199,9932,625.0,75.0,51379.772045155565,19.24509373296535,647324,Tech,Tablet,AU,306.01253865735254
vid_4417,2024-08-05 10:50:40.993199,9933,408.0,146.0,46672.82370163786,5.632729396927189,148514,Entertainment,Tablet,UK,281.31731971003217
vid_1675,2025-05-18 10:50:40.993199,10115,1324.0,286.0,52492.24465634267,16.830602168709746,240401,Music,Tablet,UK,327.8513229845754
vid_2671,2024-11-21 10:50:40.993199,10001,467.0,99.0,27439.9515575369,4.808338281886237,653695,Music,TV,IN,191.20381272621952
vid_4246,2024-11-02 10:50:40.993199,10081,421.0,278.0,31917.404409279403,19.11907887316097,527827,Tech,Tablet,US,215.01567324483764
vid_3290,2024-10-22 10:50:40.993199,9900,905.0,169.0,25929.67979991025,24.738648140319118,637665,Music,Tablet,DE,192.2885079079169
vid_4015,2024-12-05 10:50:40.993199,9979,463.0,237.0,26730.085930084184,25.79670388571348,526996,Lifestyle,Desktop,CA,190.0456024586123
vid_2029,2024-09-06 10:50:40.993199,9932,1720.0,439.0,,11.78529174056544,550116,Education,TV,US,177.52269832875834
vid_2270,2025-03-31 10:50:40.993199,9970,435.0,485.0,26868.391020796844,16.82063870372275,381112,Lifestyle,Desktop,CA,194.4319707103196
vid_3052,2024-11-13 10:50:40.993199,10188,1742.0,448.0,59265.3954438728,25.228742980680305,379340,Music,Mobile,UK,370.13260705337655
vid_1375,2024-06-23 10:50:40.993199,10028,864.0,320.0,58888.187471948535,17.88534033105146,17908,Entertainment,Tablet,IN,350.23010732127034
vid_2167,2025-02-24 10:50:40.993199,9950,481.0,416.0,39102.26935743874,27.93275257713748,124121,Entertainment,Desktop,US,251.6095096603748
vid_2677,2025-02-24 10:50:40.993199,10178,1314.0,75.0,50826.24696953598,12.793935492679273,118004,Tech,TV,AU,316.5267673529345
vid_1243,2024-12-23 10:50:40.993199,9881,,,42335.87996641364,7.932468981906668,775956,Tech,Mobile,CA,285.7447996968709
vid_4123,2024-10-13 10:50:40.993199,9937,1662.0,192.0,42776.10195002953,8.645482870886045,690481,Music,Tablet,UK,285.31048553143364
vid_4162,2025-01-28 10:50:40.993199,9827,1303.0,487.0,,2.2865748880475225,976999,Gaming,Mobile,US,203.3508213645908
vid_1856,2025-05-02 10:50:40.993199,9884,676.0,366.0,58383.82107274644,29.936968342277737,235986,Tech,Mobile,US,344.6613533153472
vid_917,2025-04-05 10:50:40.993199,10284,1648.0,133.0,31548.119758135566,6.606835841381567,604041,Lifestyle,Tablet,UK,232.92909254559865
vid_3295,2025-01-05 10:50:40.993199,9921,683.0,,47125.79646827193,7.489265656458832,57522,Lifestyle,Tablet,CA,291.38247007935496
vid_3206,2025-05-27 10:50:40.993199,10067,1393.0,361.0,52512.00789576123,6.807156035012175,356752,Tech,Tablet,US,330.16937734660524
vid_3282,2025-02-12 10:50:40.993199,9687,1303.0,274.0,49991.29425697506,17.75969662642531,875395,Music,Desktop,US,313.2632722531015
vid_1591,2024-11-03 10:50:40.993199,10083,1611.0,334.0,22714.98314081308,6.135055715806805,885631,Education,Desktop,AU,193.05639158098512
vid_4514,2024-10-01 10:50:40.993199,10100,1127.0,73.0,49137.51604663345,6.828288928574053,229637,Entertainment,Tablet,CA,304.9103649249743
vid_772,2024-09-24 10:50:40.993199,9967,955.0,118.0,15645.281142724663,2.621303027419413,134049,Entertainment,Mobile,AU,144.13425247989605
vid_3030,2024-11-07 10:50:40.993199,10206,652.0,370.0,58402.6960444744,21.238431689372646,567764,Entertainment,Tablet,IN,346.0843395522494
vid_3899,2024-12-13 10:50:40.993199,9959,739.0,261.0,30046.38614363405,13.137558746311322,214809,Entertainment,Mobile,AU,210.7324159653486
vid_2,2024-10-20 10:50:40.993199,10085,330.0,63.0,47964.21977666013,21.09691619991513,776145,Entertainment,Desktop,US,285.4304686030482
vid_3379,2024-11-03 10:50:40.993199,9995,860.0,115.0,46450.74459343288,20.927392808026724,289771,Tech,TV,US,287.82923951335346
vid_948,2025-02-28 10:50:40.993199,10012,1168.0,424.0,35982.06014108096,9.950265000299725,463095,Education,Tablet,DE,249.1674261937209
vid_4617,2024-09-02 10:50:40.993199,10025,1086.0,236.0,60059.48963682343,8.644504313980873,573577,Entertainment,Mobile,CA,358.108476605893
vid_1857,2025-01-27 10:50:40.993199,10164,948.0,257.0,47112.05956586137,2.88290322409879,162382,Tech,TV,DE,295.7806799949314
vid_1597,2024-12-28 10:50:40.993199,9765,730.0,297.0,48224.77667657766,15.569040725745014,115745,Education,TV,AU,295.8883289881027
vid_1084,2024-09-24 10:50:40.993199,10030,1105.0,419.0,30109.32865815239,14.401950604288478,352630,Lifestyle,Mobile,US,220.40527120164904
vid_258,2025-05-24 10:50:40.993199,9975,1640.0,273.0,56520.37872504784,12.05415129927652,256782,Education,Mobile,CA,351.32041749260867
vid_2226,2024-12-09 10:50:40.993199,9949,448.0,482.0,54485.49021019456,5.538977042322491,706774,Gaming,TV,CA,324.69622546460425
vid_2474,2024-11-13 10:50:40.993199,10065,1756.0,457.0,57694.498527740005,12.914010092398986,121909,Entertainment,TV,CA,362.4809882541334
vid_1084,2024-10-25 10:50:40.993199,10014,898.0,84.0,54213.60052067082,10.27153648859126,209634,Gaming,Desktop,CA,324.6468096885352
vid_2490,2024-10-20 10:50:40.993199,10055,1069.0,115.0,30074.531022775744,8.034379326772612,253351,Gaming,Tablet,US,214.52777655463345
vid_152,2024-11-19 10:50:40.993199,9993,807.0,52.0,49770.73337160072,29.22902367650504,580118,Gaming,Mobile,DE,301.4772914107381
vid_3830,2024-07-25 10:50:40.993199,9891,1262.0,417.0,37833.03255737649,24.431718512900986,154717,Entertainment,TV,AU,258.7587437845646
vid_262,2024-10-02 10:50:40.993199,10051,486.0,,23216.03885379987,17.873447280607287,146435,Lifestyle,Desktop,US,177.05049796330346
vid_76,2024-06-22 10:50:40.993199,10146,930.0,180.0,15280.711355477735,23.56151011733121,549383,Tech,TV,US,143.98406759719668
vid_3897,2024-06-20 10:50:40.993199,9859,,305.0,31349.243091976256,7.137645955200568,516848,Gaming,Desktop,CA,234.64108506879768
vid_4706,2024-09-20 10:50:40.993199,10180,1445.0,412.0,59275.6367921944,25.099896289811927,72995,Tech,Desktop,UK,364.4158187980735
vid_4775,2025-03-09 10:50:40.993199,10187,557.0,484.0,47399.16682166539,5.514140377061183,985989,Tech,Mobile,CA,294.43537065998873
vid_1827,2024-09-13 10:50:40.993199,9910,1866.0,264.0,32885.32579106392,6.810845006890252,360117,Music,Desktop,CA,243.28309705557007
vid_1457,2024-07-26 10:50:40.993199,9906,612.0,298.0,28930.18598976732,9.735904969429155,709085,Education,Mobile,DE,203.64703797804407
vid_2971,2025-01-19 10:50:40.993199,10134,783.0,79.0,55879.440620878544,27.44095498754986,562878,Education,Desktop,IN,331.06323716521683
vid_48,2025-01-27 10:50:40.993199,10203,1789.0,269.0,,22.05583917782159,269449,Entertainment,Desktop,AU,356.2668814456828
vid_1125,2025-03-04 10:50:40.993199,9931,1513.0,79.0,37223.954480698274,6.972069419937206,304358,Tech,Desktop,UK,254.60033953238317
vid_4016,2024-11-15 10:50:40.993199,10015,1581.0,53.0,58850.30269825825,19.21151976977557,361274,Lifestyle,Tablet,UK,357.7180716259161
vid_2676,2025-04-12 10:50:40.993199,10017,1935.0,73.0,34105.573249068395,5.192823414284399,118572,Music,Tablet,CA,247.49665230823672
vid_4714,2024-12-18 10:50:40.993199,9899,777.0,72.0,43763.320103619655,18.21487090577077,384064,Entertainment,Tablet,UK,272.49347675145657
vid_4895,2024-10-09 10:50:40.993199,9988,259.0,81.0,20610.301278309904,9.051374253359995,788738,Entertainment,Tablet,DE,155.05310608091688
vid_3626,2025-04-01 10:50:40.993199,9960,1809.0,92.0,28681.103491135167,2.362057700159389,718215,Music,Desktop,AU,219.78675699579173
vid_4719,2025-06-07 10:50:40.993199,10024,876.0,300.0,22452.721871888712,10.370909543157843,848753,Music,Tablet,US,178.29546437036674
vid_3136,2024-12-04 10:50:40.993199,10070,1921.0,407.0,48432.87494398025,11.893401844615894,280564,Education,Tablet,AU,320.8193308996861
vid_4696,2025-04-28 10:50:40.993199,10053,641.0,321.0,41045.68287029942,12.974083877126969,740252,Tech,TV,AU,262.42565038710035
vid_1575,2024-12-01 10:50:40.993199,10179,239.0,318.0,26578.97177376073,15.739367613187296,248374,Tech,Mobile,AU,187.9174566049145
vid_4154,2024-10-23 10:50:40.993199,10050,1544.0,371.0,42624.2396452652,18.846267595856,210492,Gaming,Mobile,CA,286.2317281792755
vid_1437,2025-01-05 10:50:40.993199,10059,1346.0,198.0,25969.21966361902,25.6121703531269,60180,Lifestyle,Tablet,CA,201.38142807471613
vid_4129,2024-08-27 10:50:40.993199,10128,835.0,317.0,31113.01240167238,9.961374170677374,70357,Music,TV,CA,219.2540974853703
vid_1252,2024-12-30 10:50:40.993199,10038,944.0,181.0,52693.63710826216,14.14411379585531,30375,Entertainment,TV,US,320.0637287600192
vid_2135,2025-01-19 10:50:40.993199,10040,896.0,375.0,20849.730241571207,15.54174375307908,484184,Education,Desktop,CA,172.4542678919093
vid_1247,2024-11-13 10:50:40.993199,9963,1741.0,295.0,18908.368485098224,26.23006357303025,310451,Education,Mobile,AU,176.04877286474
vid_185,2025-03-13 10:50:40.993199,10038,721.0,484.0,37967.853244395694,11.62721900404133,492417,Education,Tablet,IN,252.0134835126836
vid_2470,2025-05-03 10:50:40.993199,9940,660.0,273.0,59024.51750036257,24.026885748630274,305251,Gaming,Tablet,UK,346.1003000926737
vid_2879,2025-05-12 10:50:40.993199,10121,309.0,80.0,43035.03587641771,16.92469328313049,699164,Music,TV,CA,262.31047997576934
vid_3591,2025-03-13 10:50:40.993199,9954,499.0,68.0,41853.23000547615,5.343348428068797,272746,Tech,TV,UK,258.92802710352095
vid_2919,2025-01-10 10:50:40.993199,9835,600.0,224.0,,26.942154294187574,447899,Lifestyle,TV,CA,180.33855996047208
vid_3226,2025-05-05 10:50:40.993199,10029,1648.0,,43523.42725614242,12.654204447096092,731761,Music,Desktop,DE,292.1834213423984
vid_4920,2025-03-21 10:50:40.993199,10076,934.0,225.0,20430.481138761865,10.982457945875431,460804,Lifestyle,Tablet,CA,168.7402937305764
vid_3906,2025-01-29 10:50:40.993199,9985,560.0,200.0,28936.07518176069,17.5143463999403,248385,Entertainment,Tablet,IN,201.5083209892884
vid_4488,2025-02-15 10:50:40.993199,10062,1162.0,77.0,58195.464386168576,23.60569139504514,491478,Entertainment,Desktop,CA,348.0866973565452
vid_2712,2025-04-23 10:50:40.993199,9786,427.0,293.0,16055.004180340991,11.063220090242217,136123,Entertainment,Mobile,AU,139.05568986225455
vid_2750,2024-07-05 10:50:40.993199,10119,1739.0,503.0,46617.4888935632,17.40814741107257,372697,Tech,TV,AU,311.03782555473146
vid_573,2024-10-09 10:50:40.993199,9934,817.0,207.0,31164.689817962622,26.407478978931024,637734,Tech,TV,US,216.2869351674692
vid_1289,2024-12-02 10:50:40.993199,9987,1592.0,222.0,38409.00500428329,8.340802333293311,132414,Gaming,Desktop,CA,264.2946767258437
vid_2730,2024-11-15 10:50:40.993199,9985,1919.0,389.0,57317.60874403783,18.345979889820956,829317,Tech,Mobile,CA,361.9200949471936
vid_3372,2024-12-14 10:50:40.993199,9846,1434.0,201.0,46852.2252660791,17.05013662155781,279685,Tech,Mobile,DE,300.2893384203947
vid_1230,2025-01-11 10:50:40.993199,9906,1663.0,58.0,16989.246046468008,13.909320916059867,348927,Education,TV,AU,161.28999328052757
vid_413,2024-06-12 10:50:40.993199,10149,955.0,211.0,34133.92503114645,2.9788913330611764,8016,Music,Tablet,CA,233.84633904650696
vid_3324,2024-07-15 10:50:40.993199,10121,1669.0,412.0,44068.674601478415,22.84893794761505,874423,Education,Desktop,US,296.2646067020825
vid_4881,2025-04-05 10:50:40.993199,10052,608.0,250.0,40643.77133855168,26.23132130478373,61055,Lifestyle,Tablet,US,258.7381290994188
vid_2648,2024-07-18 10:50:40.993199,9816,,140.0,16612.28908546635,18.4754156309381,908055,Entertainment,Tablet,US,141.75340446034593
vid_3257,2024-06-30 10:50:40.993199,9947,284.0,150.0,40617.62703711554,2.758674632551059,95836,Tech,Desktop,IN,250.78034221783903
vid_4375,2025-05-17 10:50:40.993199,9999,546.0,451.0,42992.68708115728,2.9486137667859644,709103,Education,TV,AU,271.9250673134677
vid_4395,2025-03-30 10:50:40.993199,9990,1491.0,130.0,37863.96564109102,15.642496233717884,780155,Entertainment,Mobile,UK,258.4235413882772
vid_3966,2025-03-10 10:50:40.993199,10038,1651.0,209.0,28036.814821249984,16.110199205278775,169468,Lifestyle,Desktop,DE,216.45096428614036
vid_2744,2025-04-05 10:50:40.993199,10090,428.0,452.0,54899.16146087633,17.76311524627512,915910,Music,Tablet,DE,326.5217911378012
vid_3832,2024-08-20 10:50:40.993199,9934,1559.0,63.0,24767.866601088823,8.380321887292178,846369,Lifestyle,Mobile,IN,196.4069205483069
vid_1667,2024-06-21 10:50:40.993199,10032,723.0,354.0,37758.41964706241,2.7801447976490903,924972,Entertainment,Desktop,IN,248.79485789411905
vid_1446,2025-05-03 10:50:40.993199,9970,1103.0,495.0,47424.67281851938,2.6456882444106573,909890,Education,Desktop,UK,302.9983195315596
vid_3914,2024-10-05 10:50:40.993199,10079,303.0,297.0,,26.71655678369409,912544,Tech,Mobile,DE,299.58948271800745
vid_4873,2024-10-17 10:50:40.993199,10048,341.0,493.0,15329.572310719546,10.643771941813185,462771,Education,Desktop,UK,138.96009656472626
vid_611,2024-06-29 10:50:40.993199,10047,495.0,124.0,29188.36732843345,22.57753132941489,199520,Entertainment,Mobile,US,200.59738901097987
vid_2098,2024-11-16 10:50:40.993199,9871,1865.0,305.0,24791.979805903637,29.631705958744966,378302,Music,TV,UK,205.61101740783292
vid_2218,2024-06-17 10:50:40.993199,10071,1297.0,160.0,54087.03921949561,29.876622142603075,306763,Gaming,Desktop,UK,332.51111665971104
vid_2237,2025-03-07 10:50:40.993199,9977,582.0,214.0,25635.51869763044,18.37167121961064,243871,Entertainment,Mobile,IN,186.5247912218533
vid_3143,2024-09-02 10:50:40.993199,10091,1640.0,130.0,45812.57739588935,8.854462709884585,800922,Gaming,TV,IN,298.98472029385226
vid_2175,2024-10-30 10:50:40.993199,9974,1236.0,301.0,50527.53768904313,22.95895758736888,875173,Music,Tablet,UK,316.5992997537585
